69.429
62.457
83.371
92.186
72.957
85.114
92.086
73.571
91.571
92.7
83.371
75.529
88.6
88.6
70.3
79.886
72.043
53.743
62.457
65.943
74.657
76.4
90.957
88.6
72
84.286
86.957
85.114
87.214
86.857
90.343
72
87.214
60
66
74.086
84.243
92.957
81.986
70.3
63.329
60.714
54.614
56.357
75.529
83.371
89.829
62
80.957
76.7
88.343
90.086
81.629
73.786
60.714
58.1
58.971
55.486
59.843
57.229
70.3
79.886
84.857
78
40
52.457
73.786
77.271
60.714
54.614
64.2
79.014
72
40
39.686
73.786
72.043
53.743
68.557
56.357
65.943
71.171
83.729
90.343
42
81.929
83.214
85.114
82.243
62.457
56
11.4
61.586
53.743
51.7
70.3
66.814
81.629
81.371
46
40
72.043
71.171
84.243
83.371
92.443
85.829
77.829
73.829
92.957
67.829
70.7
90.086
85.986
85.986
89.471
85.114
90.343
87.729
64
54
52
77.371
82.5
46
32.043
62.457
61.586
63.329
51.4
46.971
53.829
92.7
88.343
82.5
80.757
83.371
82.5
81.629
85.986
85.986
78
40
40
49.9
49
51.7
63.329
62.457
82.5
83.986
79.886
79.886
79.886
77.271
85.114
70.3
69.429
75.529
61.586
56.357
66.814
65.943
64.2
60.714
65.943
82.5
81.629
94.186
99.057
87.057
92.086
79.014
79.014
79.014
80.757
82.5
79.014
79.014
54
40
22.457
65.071
54.614
65.071
87.471
82.243
70.3
69.429
62.457
54.614
57.229
56.357
62.457
65.943
77.271
83.371
82.857
93.829
92.957
85.986
79.886
80.757
93.829
72
75.986
86.6
77.271
60.714
60.714
65.943
59.843
57.229
56.357
49.9
54.614
54.614
80.757
78.143
92.7
90.343
81.629
82.5
82.5
82.5
85.986
85.986
84.243
83.371
85.114
70.657
52
58.971
60.714
60.714
77.271
65.943
66.814
65.943
72.043
61.586
58.1
66.814
58.1
56.357
64.2
72.043
76.4
79.371
88.6
81.629
84.243
87.729
88.6
90.443
90.343
87.729
65.943
69.429
62.457
47.486
50.343
46.857
56.443
58.186
54.7
52.086
18.1
19.843
27.686
65.943
72.043
72.043
65.943
73.786
61.586
64.2
60.714
55.486
58.1
58.1
58.1
73.786
73.786
73.786
58.1
64.2
72.043
93.571
90.086
90.957
88.6
87.729
85.986
68
84.957
83.986
76.7
86.7
57.214
85.114
68.557
60.714
73.786
60.714
61.586
62.457
63.329
60.714
60.714
61.586
62.457
62.457
63.329
57.229
69.429
61.586
80.857
47.729
85.986
85.986
61.114
64
91.929
70.086
63.471
68.957
69.429
64.2
56.357
57.229
66.814
65.943
66.814
64.2
65.071
66.814
67.686
69.429
56.357
65.071
72.043
79.886
76.6
79.886
82.5
83.371
84.243
83.371
89.214
82.857
94.7
83.729
50.343
47.729
22.457
24.2
25.071
36.4
54.7
54.7
49.471
52.957
54.7
36.4
24.2
17.229
18.1
21.586
55.571
55.571
51.214
40
19.843
27.686
18.971
20.714
51.214
47.729
49.471
25.071
31.171
47.729
31.171
56.443
50.343
49.471
49.471
49.471
28.557
25.943
21.586
18.971
18.971
36.4
55.571
52.957
49.471
25.071
25.943
30.3
27.686
19.843
54.7
46.857
50.343
50.343
26.814
18.1
17.229
18.1
23.329
48.6
50.343
49.471
51.214
23.329
30.3
29.429
23.329
81.629
55.471
51.214
53.829
29.429
26.814
26.814
22.457
54.7
52.086
51.214
50.343
25.071
25.071
8.1
52.086
50.343
49.471
54.7
33.786
21.586
27.686
54.7
53.829
42.5
24.2
33.786
55.571
40
43.371
38.143
27.686
53.829
56.443
25.943
32.914
38.143
26.814
53.829
40
49.471
23.329
24.2
20.714
50.343
50.343
50.343
45.114
33.786
67.686
68.557
78.143
65.071
63.329
58.1
63.329
53.743
72.914
74.657
80.5
95.057
44
54.7
63.829
72.957
68.957
56.343
77.471
51.471
52
62.7
96.443
88.6
86.857
80.757
75.529
65.943
66.814
67.686
65.943
